A	B
SUFU	SLC37A4
SPAST	RDX
DCUN1D1	RDX
SMC3	RDX
MOB1A	RDX
ACADM	RDX
ZNF195	PPP2R1B
ADIPOR2	PPP2R1B
ABHD5	PPP2R1B
RETSAT	PPP2R1B
ATP11A	PPP2R1B
DOCK9	PPP2R1B
APMAP	PPP2R1B
SLC7A6	PPP2R1B
TSPAN14	PPP2R1B
MMD	PPP2R1B
SOAT1	FDX1
DHRS12	C11orf1
EIF3E	C11orf1
ICA1	FXYD6
CASP10	FXYD6
CCDC88C	FXYD6
PRKCH	FXYD6
TIE1	FXYD6
KIF26A	FXYD6
SCARF1	FXYD6
ITGA6	FXYD6
SH2D3C	FXYD6
PALMD	FXYD6
CARD10	FXYD6
CHRDL1	FXYD6
NOVA2	FXYD6
RASIP1	FXYD6
EBF3	FXYD6
VWF	FXYD6
CLIC5	FXYD6
TNFSF10	FXYD6
ARL4A	FXYD6
RAMP3	FXYD6
PTPRB	FXYD6
PODXL	FXYD6
MYO5C	FXYD6
ADCY4	FXYD6
CBFA2T3	FXYD6
STARD8	FXYD6
PLVAP	FXYD6
USHBP1	FXYD6
ITGB4	FXYD6
GIMAP4	FXYD6
THSD1	FXYD6
HLX	FXYD6
ARRB1	FXYD6
TRAF3IP3	CASP1
TYROBP	CASP1
RNASET2	CASP1
TNFRSF1B	CASP1
ARAP2	CASP1
GNA15	CASP1
ABCA7	CASP1
PAG1	CASP1
PTPRC	CASP1
SH3BP2	CASP1
MAP3K1	CASP1
ATP8B4	CASP1
CD37	CASP1
NKG7	CASP1
RPS6KA1	CASP1
LRMP	CASP1
PSD4	CASP1
FGD3	CASP1
SCO2	CASP1
AMPD3	CASP1
NPL	CASP1
MYO1G	CASP1
DVL2	MAP2K5
AKR7A2	MAP2K5
XAB2	MAP2K5
WDR59	MAP2K5
CRISPLD1	UNC13C
COL21A1	UNC13C
MTUS2	UNC13C
PSMA2	SQOR
POMP	SQOR
MTR	CTDSPL2
ARMCX5	CTDSPL2
AREG	THBS1
ASB1	MAPKBP1
POMGNT1	MAPKBP1
ZBTB47	MAPKBP1
NUFIP1	NDUFAF1
CDKL5	KIF23
FHL1	KIF23
MRVI1	KIF23
PPP1R12B	KIF23
COBLL1	KIF23
ACTA2	KIF23
RNF141	KIF23
NT5DC3	KIF23
EFHD1	KIF23
PKD2	KIF23
ARHGEF9	KIF23
SORT1	KIF23
CPEB2	KIF23
LTBP1	ITGA11
NEO1	ITGA11
GPC4	ITGA11
ITGB5	ITGA11
HEPH	ITGA11
NALCN	ITGA11
IGFBP2	ITGA11
CPXM2	ITGA11
FMOD	ITGA11
TRAM1	HAUS2
TFIP11	HAUS2
MTCH2	HAUS2
C6orf62	HAUS2
EXOC8	HAUS2
UTP25	HAUS2
SGPP1	HAUS2
IL6ST	HAUS2
APC	HAUS2
RANBP6	HAUS2
WNK1	RTF1
TRPC4AP	PARP6
PSMB1	RPLP1
NDUFB7	RPLP1
COX7A2	RPLP1
SLIRP	RPLP1
MEA1	RPLP1
NDUFA1	RPLP1
COX6B1	RPLP1
SERGEF	RPLP1
COX7B	RPLP1
SEC61G	RPLP1
EPN2	TUBGCP4
ATP5F1B	RMDN3
ST7	UACA
PHF7	UACA
IKZF2	UACA
HDAC9	UACA
TNRC6C	UACA
RFX3	UACA
TRAF5	UACA
DOP1A	UACA
EFHC1	UACA
IFT27	UACA
JAG1	UACA
DHX35	UACA
FGF14	UACA
ECM2	UACA
CUBN	UACA
CPEB3	UACA
PIGL	UACA
FBXW7	UACA
CEP126	UACA
ALDH5A1	UACA
KLHL24	UACA
PARD3B	UACA
VAMP4	UACA
RSRP1	UACA
HMGN3	UACA
ARMC2	UACA
LRP11	UACA
COL21A1	UACA
BBS2	UACA
PNISR	UACA
DDB2	UACA
ARHGAP32	UACA
ANKRD6	UACA
LMO7	UACA
SMAD7	SMAD6
AK1	SMAD6
CASP10	PLCB2
MATK	PLCB2
CCDC88C	PLCB2
ABCA7	PLCB2
OSBPL3	PLCB2
MBNL3	PLCB2
STXBP2	PLCB2
SMAP2	PLCB2
PILRA	PLCB2
SH3BP2	PLCB2
TBC1D2	PLCB2
MFNG	PLCB2
RENBP	PLCB2
ATP8B4	PLCB2
FCGRT	PLCB2
CARD8	PLCB2
LFNG	PLCB2
CPVL	PLCB2
GIMAP2	PLCB2
RASSF4	PLCB2
LIPA	PLCB2
CTSC	PLCB2
UNC93B1	PLCB2
TRPV4	PLCB2
CRYBG1	PLCB2
ST8SIA4	PLCB2
NCF2	PLCB2
KIF21B	PLCB2
RCAN3	PLCB2
RPS6KA1	PLCB2
LRMP	PLCB2
VAMP8	PLCB2
PTK2B	PLCB2
PLBD1	PLCB2
TRERF1	PLCB2
RIPK3	PLCB2
EMILIN2	PLCB2
AMPD3	PLCB2
CD180	PLCB2
PTPN22	PLCB2
ARRB1	PLCB2
YTHDC2	TMEM62
ATG2B	TMEM62
NDUFAF5	TMEM62
DMAC2L	TMEM62
ORMDL1	TMEM62
RELCH	TMEM62
PLEKHB2	ADAM10
ECHDC2	DUOX1
KMT5C	DUOX1
CFLAR	ZNF280D
IDS	ZNF280D
RUFY3	ZNF280D
STAU2	ZNF280D
GEMIN8	ZNF280D
PLEKHA5	ZNF280D
KIFAP3	ZNF280D
SRSF5	ZNF280D
ARHGAP5	ZNF280D
VWA8	ZNF280D
EIF3E	ZNF280D
SNRNP70	ZNF280D
TBC1D17	ZNF280D
RECQL5	ZNF280D
RSRP1	ZNF280D
KANSL1	ZNF280D
DUT	ZNF280D
CC2D1A	ZNF280D
KLC4	ZNF280D
MECOM	SEMA6D
ARHGAP33	TTLL7
ST7	TTLL7
TSPOAP1	TTLL7
TMEM159	TTLL7
CALCOCO1	TTLL7
MTMR11	TTLL7
FBXO42	TTLL7
HDAC9	TTLL7
CC2D2A	TTLL7
PLEKHA5	TTLL7
PRDM6	TTLL7
LIMCH1	TTLL7
ANKRD44	TTLL7
MPPED2	TTLL7
PFN2	TTLL7
RHOBTB1	TTLL7
ITGA8	TTLL7
MEF2C	TTLL7
CDC14B	TTLL7
TRAF5	TTLL7
TXNDC16	TTLL7
TMEM14A	TTLL7
JAK2	TTLL7
SRSF5	TTLL7
CCNB1IP1	TTLL7
NINL	TTLL7
NDRG3	TTLL7
CDS2	TTLL7
PLS3	TTLL7
ZC2HC1A	TTLL7
TBC1D17	TTLL7
ECM2	TTLL7
KANK1	TTLL7
BMPR1A	TTLL7
EZH1	TTLL7
LUC7L3	TTLL7
PPFIBP1	TTLL7
BCL7A	TTLL7
GPLD1	TTLL7
ALDH5A1	TTLL7
SMOC2	TTLL7
KAT2B	TTLL7
GLS	TTLL7
KCNC4	TTLL7
CRYZ	TTLL7
RSRP1	TTLL7
PDZRN3	TTLL7
SSPN	TTLL7
COL21A1	TTLL7
ATXN1	TTLL7
DSTN	TTLL7
RRAS	TTLL7
ATG14	TTLL7
TTBK2	TTLL7
RGN	TTLL7
MYH10	TTLL7
MYH11	TTLL7
CCDC146	TTLL7
ANKRD6	TTLL7
SLC41A2	TTLL7
LMO7	TTLL7
ZNF280D	TTLL7
CGRRF1	GTF2B
NDFIP2	GTF2B
PGM3	RABGGTB
CBFB	RABGGTB
GRAMD1A	RABGGTB
RIPK2	RABGGTB
UBE2D3	RABGGTB
PPP3CC	RABGGTB
MAP3K1	ARHGAP29
ABLIM1	ARHGAP29
LAMA4	ARHGAP29
USP13	DBT
PXMP4	DBT
CFLAR	IFT172
ARHGAP44	IFT172
RUFY3	IFT172
TP53BP1	IFT172
SMARCD3	IFT172
KLF8	IFT172
GLCCI1	IFT172
DPH1	IFT172
CPSF6	IFT172
ALDH5A1	IFT172
PLCD4	IFT172
SYMPK	IFT172
NAPB	IFT172
KLC1	IFT172
ARHGEF6	IFT172
SAFB2	IFT172
ATAT1	IFT172
ACSL4	SELENOI
MGAT4A	SELENOI
ACER3	SELENOI
BZW1	SELENOI
DOT1L	SELENOI
ODF2L	SELENOI
GAS7	ADCY3
MFAP3	ADCY3
FAR2	ADCY3
HYAL2	ADCY3
ATP11A	ADCY3
TGFBR3	ADCY3
CRYBG3	ADCY3
DOCK9	ADCY3
EFNB1	ADCY3
SH2D3C	ADCY3
MFNG	ADCY3
SPTLC2	ADCY3
PCK2	ADCY3
SLC38A7	ADCY3
SLC1A5	ADCY3
RASIP1	ADCY3
SNX8	ADCY3
TSPAN14	ADCY3
LPCAT3	ADCY3
SLC12A7	ADCY3
MAPKAPK3	ADCY3
PIK3R3	ADCY3
TRIM25	ADCY3
PLAGL2	ADCY3
PPARG	ADCY3
SERPINF1	ADCY3
GIMAP4	ADCY3
DRAM1	ADCY3
THSD1	ADCY3
ARRB1	ADCY3
RNF19A	PPM1B
KIF1B	PPM1B
PDK3	PPM1B
PTPN21	PPM1B
FERMT2	PPM1B
FRYL	PPM1B
LRRFIP2	PPM1B
CAV2	PPM1B
MAN2A1	PPM1B
PALLD	PPM1B
SH3BGRL	PPM1B
WASF3	PPM1B
RRAS2	PPM1B
DTNA	PPM1B
KIF13A	PPM1B
RUFY3	DYNC2LI1
DOP1A	DYNC2LI1
VAMP4	DYNC2LI1
HMGN3	DYNC2LI1
DUT	DYNC2LI1
KATNBL1	DYNC2LI1
ARGLU1	DYNC2LI1
PLS3	THUMPD2
SPECC1	THUMPD2
SSR3	ACTR2
ELOVL1	PREB
AHCY	PREB
MIER2	PREB
ERLIN1	PREB
PNPO	PREB
COLGALT1	PREB
ZNF195	SLC5A6
CYB561	SLC5A6
TSPAN17	SLC5A6
SLC7A6	SLC5A6
PIEZO1	SLC5A6
IMPDH1	SLC5A6
TMTC4	SLC5A6
PPP1R12A	PREPL
CRMP1	PREPL
MEF2C	PREPL
PGR	PREPL
TNRC6B	PREPL
DAAM1	PREPL
ZFYVE21	PREPL
MAGED2	PREPL
BEX4	PREPL
KANK1	PREPL
CCDC6	PREPL
LUC7L3	PREPL
DCUN1D4	PREPL
PPFIBP1	PREPL
CEP85L	PREPL
TBX18	PREPL
DPYSL3	PREPL
FOXP1	PREPL
PCDHB14	PREPL
ZSCAN18	PREPL
SSPN	PREPL
NECAB1	PREPL
ARMCX1	PREPL
LRCH2	PREPL
PRKAB2	PREPL
PNISR	PREPL
MEIS2	PREPL
GARNL3	PREPL
TMEM8B	PREPL
SLC9A1	EMILIN1
PLPPR2	EMILIN1
GAPDH	EMILIN1
FBXO3	FBXO11
RTF1	FBXO11
CHMP5	ATRAID
SMARCE1	LRPPRC
AKAP8L	DTNB
TUBG2	DTNB
MAPRE3	DTNB
DTX2	DTNB
SGSM3	DTNB
UQCC1	DTNB
CLASRP	DTNB
UNC119	DTNB
TCIRG1	DTNB
PRPF40B	DTNB
TFEB	DTNB
NPRL2	DTNB
STK11	DTNB
INVS	DTNB
ABCD4	DTNB
BBS9	DTNB
IQSEC2	DTNB
IRF3	DTNB
PLD2	DTNB
SHFL	DTNB
RSAD1	DTNB
MRVI1	MYOF
PICALM	MYOF
ADGRE5	MYOF
YWHAH	MYOF
CALU	MYOF
ITGA3	LOXL4
C1orf198	LOXL4
CHPF	LOXL4
MAP4K5	ATAD1
PDK2	TACC2
CACNA2D2	TACC2
NFIX	TACC2
TMEM159	TACC2
FOXN3	TACC2
LIMCH1	TACC2
MYLK	TACC2
PYGM	TACC2
GNB5	TACC2
EVC	TACC2
ARHGEF10L	TACC2
TNS1	TACC2
PGR	TACC2
EPB41L1	TACC2
SLC22A17	TACC2
CBX7	TACC2
NINL	TACC2
RASL12	TACC2
CLIP3	TACC2
GRIK5	TACC2
CLIP2	TACC2
PRUNE2	TACC2
KANK1	TACC2
NCS1	TACC2
WFS1	TACC2
BCL7A	TACC2
PHACTR1	TACC2
KCNC4	TACC2
KCNQ4	TACC2
RIMS3	TACC2
FILIP1	TACC2
AKAP1	TACC2
PDZRN3	TACC2
PMEPA1	TACC2
SLC25A23	TACC2
TMEM35A	TACC2
MTSS2	TACC2
MYH11	TACC2
NIBAN1	TACC2
SLC41A2	TACC2
NACAD	TACC2
GARNL3	TACC2
PTGS2	DUSP5
TNFAIP3	DUSP5
ING4	CALHM2
PNKD	CALHM2
ELOB	ARL3
SNRPD2	ARL3
UXT	ARL3
RASGRP2	ENTPD1
MLLT10	ENTPD1
TENT4B	ENTPD1
ATXN1	ENTPD1
PLCL1	PLCE1
GLT8D2	PLCE1
SPDL1	DBR1
UPRT	DBR1
EIF5	DBR1
ZNF629	DBR1
ZNF14	DBR1
TWISTNB	DBR1
C12orf49	DBR1
CHST10	DBR1
EXOC8	DBR1
KLF7	DBR1
DCLRE1B	DBR1
TTPAL	DBR1
SRSF6	DBR1
PLAGL2	DBR1
RNF6	DBR1
ZNF304	DBR1
TBC1D14	DBR1
APC	DBR1
MFSD9	DBR1
TRMO	DBR1
RIPK1	DBR1
MRPL15	DBR1
ROCK2	DNAJC13
IDS	ANXA7
RBBP7	ANXA7
CD81	ANXA7
RAB5B	ANXA7
RWDD1	ANXA7
GNAI2	ANXA7
DR1	ANXA7
RCN2	ANXA7
B4GALT4	ANXA7
TMEM128	ANXA7
ISCU	ANXA7
LETMD1	FAM149B1
WDR70	FAM149B1
MARC2	FAM149B1
LDAH	FAM149B1
CAPN7	FAM149B1
RAB23	ZNF365
JAK3	ADAMTS14
ELOB	RPS24
ZNHIT1	RPS24
SRSF3	RPS24
COX7A2	RPS24
NDUFA1	RPS24
COX6B1	RPS24
COX5B	RPS24
GAS7	AOX1
MLXIPL	AOX1
IGF1	AOX1
ADGRD1	AOX1
CNR1	AOX1
C3	AOX1
APOL3	AOX1
PPARG	AOX1
DCLK1	AOX1
ADCY3	AOX1
DGKH	BARD1
ARHGAP32	BARD1
CLEC2B	STAT4
CXCR4	STAT4
CD72	STAT4
CFLAR	CARF
ARHGAP33	CARF
TSPOAP1	CARF
SLC6A16	CARF
SEC31B	CARF
KIF22	CARF
RFX3	CARF
TRAF5	CARF
ALG9	CARF
NINL	CARF
DHX35	CARF
TBC1D17	CARF
CUBN	CARF
PIGL	CARF
WSB1	CARF
ALDH5A1	CARF
KLHL24	CARF
RSRP1	CARF
HMGN3	CARF
PYROXD2	CARF
SPATA6	CARF
KMT5C	CARF
ARGLU1	CARF
PCNX2	CARF
IL11RA	CARF
TTLL7	CARF
TGDS	ASNSD1
GSTP1	METTL5
AAMDC	METTL5
RABAC1	METTL5
STN1	METTL5
MYL12B	METTL5
DAD1	METTL5
ANXA1	METTL5
TRAM1	SSB
SNAP23	SSB
SELENOS	SSB
MAGI3	NAB1
ARHGAP5	NAB1
BBX	NAB1
MTR	PPIG
RNF146	PPIG
TSPAN17	FASTKD1
METTL4	FASTKD1
CSK	FASTKD1
ZC3HAV1	FASTKD1
CEP41	FASTKD1
TCEANC2	FASTKD1
NMI	FASTKD1
ATG4C	FASTKD1
POGLUT2	FASTKD1
NIPAL3	IDH1
PLXND1	IDH1
SLC38A7	IDH1
NAGPA	IDH1
LYL1	IDH1
CD33	IDH1
CARD8	IDH1
MMD	IDH1
TIMELESS	IDH1
MTRF1	IDH1
KBTBD7	IDH1
TRIM25	IDH1
FAM78A	IDH1
IRF5	IDH1
PUDP	IDH1
CEP85	IDH1
FIGNL1	IDH1
TBC1D4	IDH1
ARRB1	IDH1
SRI	OLA1
AKT3	ITPRID2
TMEM159	FAM117B
PLD1	FAM117B
TXNDC16	FAM117B
C14orf93	FAM117B
PDGFRB	FAM117B
KLHL24	FAM117B
ARHGEF6	FAM117B
SPATA6	FAM117B
LAP3	WDR12
ZNF195	WDR12
ALAS1	WDR12
SPDL1	WDR12
SPTLC2	WDR12
RBBP8	WDR12
CAPN15	WDR12
UBXN8	WDR12
CEP41	WDR12
PUS3	WDR12
TIMELESS	WDR12
MAPKAPK3	WDR12
TAF1B	WDR12
CISD1	WDR12
ABCC4	WDR12
MPDU1	WDR12
TRAF3	WDR12
SLC5A6	WDR12
AGK	ABI2
KPNA6	ABI2
STAU2	ABI2
ANKRD13A	ABI2
WDFY1	ABI2
STRN	ABI2
TARDBP	ABI2
CAPN7	ABI2
PHTF2	ITGAV
LTBP1	ITGAV
ERLEC1	ITGAV
NUCB2	ITGAV
BCAP29	ITGAV
FAT1	ITGAV
ZDHHC2	ITGAV
IMPAD1	ITGAV
SPARC	ITGAV
SEC24A	ITGAV
GNB4	ITGAV
SLC17A5	ITGAV
RNF11	ITGAV
PRDM6	SLC40A1
HEY2	SLC40A1
DCUN1D1	SLC35A5
FECH	SLC35A5
SLC30A4	SLC35A5
GTF3C3	SLC35A5
SMAP2	SLC49A4
AKR1B1	SLC49A4
MFSD1	SLC49A4
OGFRL1	SLC49A4
MPP1	SLC49A4
SDCBP	SLC49A4
OPHN1	SENP7
KIZ	SENP7
ZC3H12B	SENP7
VWA8	SENP7
METTL25	SENP7
REXO2	COX17
GSTP1	COX17
DYNLL1	COX17
LGALS1	COX17
PFN1	COX17
SYNGR2	COX17
MYL12B	COX17
ATG101	COX17
KDELR2	COX17
ATP11A	PARP9
MGAT4A	PARP9
STK10	PARP9
GMIP	PARP9
NRP1	PARP9
CARD8	PARP9
C1GALT1	PARP9
TIMELESS	PARP9
ITPR2	PARP9
CEP85	PARP9
DRAM1	PARP9
GMCL1	SECISBP2L
VPS4B	SECISBP2L
TMX4	SECISBP2L
ROCK2	SECISBP2L
INTS13	TMOD3
STK4	TMOD3
ZNF800	SPPL2A
RAB27A	SPPL2A
ME2	SPPL2A
SEH1L	SPPL2A
ANKRD12	SPPL2A
DDX5	SPPL2A
LTBR	SPPL2A
SSR3	SPPL2A
ACTR3	SPPL2A
TIMM17A	SPPL2A
WASHC4	SPPL2A
TBC1D9	GLCE
ZBED3	GLCE
PTPRU	SHF
CERS4	SHF
SNTA1	SHF
NME3	SHF
GRIK5	SHF
CLIP2	SHF
PHF19	SHF
BCAS4	SHF
SLC2A4RG	SHF
NECAB3	SHF
MACROD1	SHF
IL11RA	SHF
FOXP4	SHF
MBTD1	APH1B
WDR37	APH1B
YTHDC2	APH1B
FAM214A	APH1B
ATG2B	APH1B
PIGB	APH1B
STRADB	APH1B
NUDT12	APH1B
XRN1	APH1B
SRSF11	APH1B
AKAP9	APH1B
RELCH	APH1B
MDM2	APH1B
RC3H1	APH1B
TMEM62	APH1B
SNX11	INTS14
DLD	INTS14
TFIP11	INTS14
CBLL1	INTS14
MTCH2	INTS14
FBXO9	INTS14
DARS2	INTS14
SRSF6	INTS14
MAD2L1BP	INTS14
TRIM21	INTS14
APC	INTS14
MRPL15	INTS14
HAUS2	INTS14
ADCYAP1R1	CILP
DTX2	PARP16
ACOT8	PARP16
LZTS2	PARP16
MCM9	PARP16
MLH3	PARP16
EEF1AKMT3	PARP16
SAFB2	PARP16
HMG20B	UBL7
CCDC28A	FAM13A
ZBTB25	FAM13A
NDRG1	FAM13A
ANKRD26	FAM13A
CDKN1B	FAM13A
KDM3A	FAM13A
MOCS1	FAM13A
PRKAB2	FAM13A
SPATA6	FAM13A
FAM117B	FAM13A
STAU2	HERC3
RSF1	HERC3
STX7	HERC3
C20orf194	HERC3
TCF20	HERC3
SPIN1	HERC3
MPDZ	HERC3
MED13L	HERC3
ROCK2	HERC3
XAF1	HERC6
TNS3	PCDH10
WSB1	ZGRF1
DVL2	HNRNPD
RUFY3	HNRNPD
DTNBP1	HNRNPD
HACE1	HNRNPD
DTX2	HNRNPD
CDC34	HNRNPD
MED15	HNRNPD
GTPBP1	HNRNPD
UQCC1	HNRNPD
EMD	HNRNPD
DNAJC17	HNRNPD
PRKD2	HNRNPD
CCDC9	HNRNPD
UBE2R2	HNRNPD
LZTS2	HNRNPD
DCUN1D4	HNRNPD
CEP85L	HNRNPD
NPRL2	HNRNPD
MARC2	HNRNPD
STK11	HNRNPD
RBM19	HNRNPD
IRF3	HNRNPD
WDR60	HNRNPD
SHFL	HNRNPD
MRPS25	HNRNPD
WBP2	HNRNPD
ANKRD16	HNRNPD
PAG1	RASGEF1B
GLA	RASGEF1B
CLEC2B	RASGEF1B
OAT	SEC31A
RNF11	SEC31A
NDFIP1	SEC31A
MORC4	SEC31A
CAB39	SEC31A
ARHGAP5	FGF2
DCBLD2	KIAA1109
HCFC2	KIAA1109
NAB1	KIAA1109
YAF2	LARP1B
TBC1D1	LARP1B
PICALM	LARP1B
BCAP29	LARP1B
DNAJC10	LARP1B
DLGAP4	LARP1B
CYLD	LARP1B
UGGT2	LARP1B
PPP2CB	LARP1B
PLEKHA1	LARP1B
NSD2	LARP1B
UHRF1BP1L	LARP1B
TENT4A	LARP1B
TANC1	LARP1B
ESYT2	LARP1B
FAM126A	LARP1B
ACOT9	LARP1B
FAM199X	LARP1B
SBDS	LARP1B
DIAPH1	LARP1B
TMEM165	LARP1B
MTMR11	PDE5A
HDAC9	PDE5A
FOXC1	PDE5A
PRDM6	PDE5A
MPPED2	PDE5A
PFN2	PDE5A
JAK2	PDE5A
KANK1	PDE5A
GPLD1	PDE5A
SMAD9	PDE5A
SLC41A2	PDE5A
PIAS2	PRDM5
TNRC6C	PRDM5
DOP1A	PRDM5
BTAF1	PRDM5
PNN	PRDM5
DCUN1D4	PRDM5
CPSF6	PRDM5
TCERG1	PRDM5
SLC25A36	PRDM5
NR2C1	PRDM5
ZMYM2	PRDM5
L3HYPDH	PRDM5
ARGLU1	PRDM5
AHI1	PRDM5
DEF6	BMP2K
TNFRSF1B	BMP2K
ARAP2	BMP2K
PARP12	BMP2K
OSBPL3	BMP2K
ATP2B1	BMP2K
MGAT4A	BMP2K
STK10	BMP2K
PAG1	BMP2K
MBNL3	BMP2K
PTPRC	BMP2K
SMAP2	BMP2K
MAP3K1	BMP2K
GRK3	BMP2K
GLA	BMP2K
ATP8B4	BMP2K
DMXL2	BMP2K
CYTH1	BMP2K
SH2B3	BMP2K
KYNU	BMP2K
KIF21B	BMP2K
MFSD1	BMP2K
SEPTIN6	BMP2K
WDFY4	BMP2K
MPP1	BMP2K
PTPRE	BMP2K
PTPN22	BMP2K
HAVCR2	BMP2K
PLXNC1	BMP2K
LIMD2	BMP2K
RHOA	SCARB2
SEL1L	SCARB2
ATF6	SCARB2
FBXO42	CCNG2
CDKN1B	CCNG2
KDM3A	CCNG2
ATG14	CCNG2
CFLAR	CNOT6L
ZNF207	CNOT6L
RUFY3	CNOT6L
UBA6	CNOT6L
PIAS2	CNOT6L
THOC1	CNOT6L
ZNF506	CNOT6L
TDRD3	CNOT6L
ANKRD10	CNOT6L
RCOR1	CNOT6L
UBE2W	CNOT6L
FBXL20	CNOT6L
DCUN1D4	CNOT6L
FBXW7	CNOT6L
CPSF6	CNOT6L
SLC25A36	CNOT6L
RCOR3	CNOT6L
SENP5	CNOT6L
ZMYM2	CNOT6L
EPB41L4A	CNOT6L
ZNF227	CNOT6L
RLIM	CNOT6L
ZRANB2	CNOT6L
ZFC3H1	CNOT6L
ARGLU1	CNOT6L
SMARCA1	USO1
FHL1	SHROOM3
VCL	SHROOM3
MYLK	SHROOM3
PTPN21	SHROOM3
MRVI1	SHROOM3
FERMT2	SHROOM3
PPP1R12B	SHROOM3
ITGA8	SHROOM3
TNS1	SHROOM3
KLHL42	SHROOM3
HEPH	SHROOM3
SORBS1	SHROOM3
SYDE2	SHROOM3
PRUNE2	SHROOM3
ACTA2	SHROOM3
FRK	SHROOM3
RAB23	SHROOM3
SMOC2	SHROOM3
PKD2	SHROOM3
PDZRN3	SHROOM3
SYNE1	SHROOM3
ARHGEF9	SHROOM3
MAP1B	SHROOM3
SYT11	SHROOM3
MYH11	SHROOM3
TES	SHROOM3
MRAP2	SHROOM3
NIBAN1	SHROOM3
ALDH1B1	SHROOM3
KIF13A	SHROOM3
YAP1	SHROOM3
IFT52	PPA2
TSNAX	PPA2
UBE3C	INTS12
DERL2	INTS12
ESF1	INTS12
MUL1	INTS12
DLD	INTS12
PBDC1	INTS12
VPS18	INTS12
TWISTNB	INTS12
CCDC47	INTS12
PTPMT1	INTS12
SGPP1	INTS12
PSME3	INTS12
TACO1	INTS12
SEMA6A	ENPEP
RASIP1	ENPEP
EDNRB	ENPEP
NCAPD2	CASP6
CRNKL1	CASP6
TRIM32	CASP6
ATG4C	CASP6
ZC3H10	CASP6
FOXN3	HADH
ATP9A	HADH
MPC1	HADH
MYLK	HADH
INPP5A	HADH
ARHGAP10	HADH
MYOM1	HADH
TBL1X	HADH
ACTA2	HADH
MARK1	HADH
PDZRN3	HADH
EFNB2	HADH
SLC25A23	HADH
PALLD	HADH
UBE4B	HADH
LARGE1	HADH
DNAJC13	PAPSS1
SCARB2	PAPSS1
MCUB	SLC39A8
CFLAR	MAPK8IP3
ZNF207	MAPK8IP3
RUFY3	MAPK8IP3
USP36	MAPK8IP3
CACNB1	MAPK8IP3
TRO	MAPK8IP3
GSDMB	MAPK8IP3
RFX3	MAPK8IP3
ALG9	MAPK8IP3
DDX17	MAPK8IP3
UQCC1	MAPK8IP3
NAA25	MAPK8IP3
SENP5	MAPK8IP3
ATAD2B	MAPK8IP3
DOCK6	MAPK8IP3
ZRANB2	MAPK8IP3
ZFC3H1	MAPK8IP3
KATNBL1	MAPK8IP3
ATAT1	MAPK8IP3
CREBZF	MAPK8IP3
BCAR1	RGS3
FNIP2	RGS3
TBC1D22B	RGS3
JMJD6	RGS3
ACTN1	RGS3
SYNJ2	RGS3
DLGAP4	RGS3
RASL12	RGS3
SHB	RGS3
CDR2L	RGS3
PPARD	RGS3
DPYSL3	RGS3
ARHGEF2	RGS3
IFT43	RGS3
GLIS2	RGS3
TICAM1	RGS3
PDLIM4	RGS3
ALPK3	RGS3
CCNI	RNF185
MXI1	RNF185
UBA2	RNF185
FGR	PARVG
CASP10	PARVG
TYMP	PARVG
POU2F2	PARVG
CAPG	PARVG
BCAT1	PARVG
ABCA7	PARVG
OSBPL3	PARVG
PAG1	PARVG
SLC1A3	PARVG
PILRA	PARVG
SNX10	PARVG
SH3BP2	PARVG
SIGLEC1	PARVG
P2RX7	PARVG
LYZ	PARVG
NLRC4	PARVG
TBC1D2	PARVG
MFNG	PARVG
TLR8	PARVG
RENBP	PARVG
ACP5	PARVG
PYCARD	PARVG
ATP8B4	PARVG
FCGRT	PARVG
IL27RA	PARVG
CPVL	PARVG
GIMAP2	PARVG
RASSF4	PARVG
LIPA	PARVG
CTSC	PARVG
TRPV4	PARVG
CRYBG1	PARVG
KYNU	PARVG
IGSF21	PARVG
LRMP	PARVG
FLVCR2	PARVG
PTK2B	PARVG
CCRL2	PARVG
PSD4	PARVG
ADGRE2	PARVG
RIPK3	PARVG
EMILIN2	PARVG
AMPD3	PARVG
VAV3	PARVG
PTPN22	PARVG
PLXNC1	PARVG
MYO7A	PARVG
MTMR11	B4GALNT3
SPEG	B4GALNT3
ARHGEF10L	B4GALNT3
NINL	B4GALNT3
GARNL3	B4GALNT3
IL11RA	B4GALNT3
SLC4A7	ETV6
ACTN1	ETV6
BTAF1	ETV6
PIGL	ETV6
ZSWIM6	ETV6
TTLL4	ETV6
USP36	GABARAPL1
MXD1	GABARAPL1
CDK17	GABARAPL1
CREM	GABARAPL1
BNIP3L	GABARAPL1
DENND3	GABARAPL1
ELL	GABARAPL1
IVNS1ABP	GABARAPL1
RLF	GABARAPL1
AVPI1	GABARAPL1
ZSWIM6	GABARAPL1
OSER1	GABARAPL1
CCNH	GABARAPL1
DNAJC25	CPNE8
INTS13	CPNE8
INTS10	CPNE8
LGALS8	CPNE8
NUDCD1	CPNE8
TMOD3	CPNE8
NUFIP1	YARS2
PAK1IP1	YARS2
MED18	YARS2
ELOVL5	SINHCAF
SNAPC1	SINHCAF
TRAF3IP2	SINHCAF
ACSL4	SINHCAF
IL4R	SINHCAF
HIF1A	SINHCAF
GLIS3	SINHCAF
ELK3	SINHCAF
IVNS1ABP	SINHCAF
IL15RA	SINHCAF
ACVR1B	SINHCAF
VIM	AEBP2
