A	B
ACAP1	TRAF5
SIDT1	TRAF5
ARHGAP15	TRAF5
ARHGEF1	TRAF5
SP140	TRAF5
PTPRC	TRAF5
FYB1	TRAF5
ATP6AP1	NFE2L1
PLXND1	ITGB5
EHD2	ITGB5
MGLL	ITGB5
AP2B1	ERC1
RAD52	XPO1
FKBP4	XPO1
SLC46A1	XPO1
VEZT	DOP1A
ZNF280C	DOP1A
ANKRD13A	DOP1A
AP2B1	LYRM2
SYPL1	LYRM2
HLTF	BCKDHB
NDUFAF7	TUT7
ARID4A	TUT7
FGFR2	GRHL2
RPS6KA6	GRHL2
LRP2	GRHL2
FKBP4	PLOD1
HEATR6	PLOD1
CD79B	P2RX5
TRAF3IP3	P2RX5
BTK	P2RX5
WAS	P2RX5
RUNX3	P2RX5
SLAMF7	P2RX5
POU2F2	P2RX5
STAP1	P2RX5
DGKA	P2RX5
CD84	P2RX5
RASGRP2	P2RX5
DAPP1	P2RX5
SIDT1	P2RX5
PTPRC	P2RX5
FYB1	P2RX5
INPP4A	ITGAE
TDP1	ITGAE
PACC1	ITGAE
NDE1	ITGAE
ARHGEF1	ITGAE
HSF2	DIS3
ERCC8	TDRD3
PMS1	TDRD3
AGA	OXCT1
CC2D2A	OXCT1
CLCN4	OXCT1
TRIT1	RRAGB
ING3	RRAGB
ASTE1	ZNF671
DDX20	ZNF671
AP5M1	ZNF264
AP4E1	ZNF264
ZNF671	ZNF264
NLE1	RPS5
MLLT10	YTHDC1
STARD3NL	CHMP2B
TACC3	SMAP2
CELF2	SMAP2
SPAG4	SMAP2
DGKA	SMAP2
ANKRD44	SMAP2
RASGRP2	SMAP2
DAPP1	SMAP2
SIDT1	SMAP2
TXK	SMAP2
PAG1	SMAP2
FBXL3	STARD7
PIAS1	STARD7
CSDE1	NOA1
CYB561	GSTP1
UQCRC1	GSTP1
RETSAT	GSTP1
ISOC2	GSTP1
TSPAN6	APLP2
CD9	APLP2
HEBP1	APLP2
CDH1	APLP2
DSG2	APLP2
ATP9A	APLP2
PFN2	APLP2
TOMM34	EIF3I
MCUR1	AGBL5
EPB41L2	KIF3C
ABHD5	RAB10
TRAM1	RAB10
BAIAP2L1	MAPRE3
PNPLA6	CAD
HDHD5	CAD
PTPN18	CAD
GALC	SCAMP1
LARS2	PREP
AGPS	PREP
SH3YL1	HACE1
AP3M2	HACE1
IFNGR1	SEH1L
PSME4	SEH1L
ACER3	SEH1L
KIFAP3	WDR47
NDUFS1	SLC25A24
DDX1	SLC25A24
STARD7	SLC25A24
CLCN6	CTTN
FAM50A	CTTN
FBLN1	WNT11
SLC25A13	DDHD2
PIGB	DDHD2
ATP11B	EPS15
CBFB	EPS15
MEF2A	EPS15
CLDND1	EPS15
SLC35C2	CHERP
YAF2	ATG16L1
PIAS1	ATG16L1
DDX20	ATG16L1
BAIAP2L1	USP40
PTPN3	USP40
PPP2R5B	MAST2
ELOVL5	B4GALT1
SNX1	B4GALT1
MRTO4	B4GALT1
ENO1	B4GALT1
CDC14B	CHMP5
SEH1L	NFX1
TRAF3IP3	SNX10
TYROBP	SNX10
TACC3	SNX10
CD74	SNX10
ANKRD44	SNX10
KCNAB2	SNX10
DAPP1	SNX10
STK10	SNX10
SIDT1	SNX10
ZMYND11	SEPHS1
MAP3K14	ITPKC
GGCT	ITPKC
MVP	ITPKC
SNX1	ITPKC
YBX3	ITPKC
TEAD2	ITPKC
GDE1	TMED2
ABHD5	TMED2
NUCB2	TMED2
MCUB	LAT2
CD79B	LAT2
CD6	LAT2
RUNX3	LAT2
POU2F2	LAT2
DGKA	LAT2
RASGRP2	LAT2
DAPP1	LAT2
FCGR2B	LAT2
ACAP1	LAT2
SIDT1	LAT2
P2RX5	LAT2
SMAP2	LAT2
ZNF280C	ALG9
TARBP1	ALG9
TRMT11	ALG9
DOP1A	ALG9
PTGS2	PPP1R15A
MGST1	FTL
ME1	FTL
STXBP2	SRRT
KIAA0100	PIGS
EDC4	PGS1
CLEC16A	PGS1
POLD1	PGS1
LYPLA2	PSMC5
GAS7	MMP2
CROT	LPCAT2
PEX3	LPCAT2
CDH1	LPCAT2
TG	LPCAT2
ARHGEF5	LPCAT2
RAP1GAP	LPCAT2
CRYBG3	LPCAT2
SLC4A4	LPCAT2
SBNO2	SH3BP2
TRIB2	SH3BP2
TEAD2	SH3BP2
BAX	SH3BP2
CTPS2	L2HGDH
CEP68	TXNDC16
CNTLN	TXNDC16
FAT1	NID2
RRAGD	GNAS
LIMCH1	GNAS
NEBL	GNAS
SLC25A13	DNM1L
MON2	DNM1L
PIAS2	DNM1L
GCLC	PIR
MGST1	PIR
ME1	PIR
FECH	PIR
FTL	PIR
VIM	RFX2
INPP4A	ALG6
PKD1	CNOT3
PPP2R5B	CNOT3
EPN2	CNOT3
RNH1	GNA11
MRPL28	GNA11
HHAT	EPB41L1
EML1	EPB41L1
AGK	ANKRD10
IFRD1	ANKRD10
PHKA2	ANKRD10
HACE1	ANKRD10
PLEKHH1	DOCK3
HFE	C3orf18
ZFP64	C3orf18
AKR7A2	C3orf18
EML1	C3orf18
OXCT1	C3orf18
GTF2IRD1	PPP1R13B
NEDD4L	PPP1R13B
ARHGEF5	PPP1R13B
PLEKHH1	PPP1R13B
PTPN3	PPP1R13B
PTPN21	PPP1R13B
HSPB11	PPP1R13B
GRHL2	PPP1R13B
ATP6V1H	ATRN
MED29	ATRN
SLC25A13	C20orf194
TRIT1	ZNF343
VSIG2	EBF4
PLEKHG6	LZTS3
CAMSAP3	LZTS3
FKBP4	DYNLL1
NCDN	DYNLL1
DNAJA1	DYNLL1
ZMYND11	SNX5
MPP5	SNX5
CSDE1	RPL6
RNF10	RPL6
IPO5	RPL6
ITGAL	SIRPG
TRAF3IP3	SIRPG
BTK	SIRPG
CD6	SIRPG
CCDC88C	SIRPG
WAS	SIRPG
RUNX3	SIRPG
DEF6	SIRPG
SLAMF7	SIRPG
POU2F2	SIRPG
STAP1	SIRPG
ADAM28	SIRPG
DGKA	SIRPG
CD84	SIRPG
KCNAB2	SIRPG
DAPP1	SIRPG
ACAP1	SIRPG
SIDT1	SIRPG
P2RY10	SIRPG
SP140	SIRPG
PTPRC	SIRPG
FYB1	SIRPG
P2RX5	SIRPG
ITGAL	P2RX7
IFFO1	P2RX7
CCDC88C	P2RX7
DEF6	P2RX7
ARHGAP15	P2RX7
FYB1	P2RX7
DNASE1L1	SLC23A2
ZZEF1	SLC23A2
APBA3	SLC8B1
CLEC16A	SLC8B1
POLD1	SLC8B1
PGS1	SLC8B1
SYPL1	TMEM230
MCUR1	TMEM230
ERLEC1	TMEM230
MPPED2	DZANK1
TRO	DZANK1
MOK	DZANK1
JARID2	KDM2B
POLA2	KDM2B
INPP4A	KDM2B
MPHOSPH9	KDM2B
MBTPS2	TASP1
USP36	PXN
CTTN	PXN
RHBDD2	PEBP1
CDH1	PEBP1
DSG2	PEBP1
LNX1	PEBP1
SLC4A4	PEBP1
APLP2	PEBP1
KIF9	PEBP1
TSR3	ERP29
ALG9	FUS
FUZ	IGBP1
IFFO1	FXYD5
TACC3	FXYD5
PLEKHO1	FXYD5
DGKA	FXYD5
RASSF1	FXYD5
KCNAB2	FXYD5
ARHGAP15	FXYD5
ARHGEF1	FXYD5
TRAF5	FXYD5
TRIT1	ZNF302
YTHDC2	ZNF302
ATG2B	ZNF302
FAM76B	ZNF302
MAP3K14	GRAMD1A
MAP2K3	GRAMD1A
CLEC16A	GRAMD1A
BCL3	GRAMD1A
RAB27A	GRAMD1A
ALPK1	GRAMD1A
SH3BP2	GRAMD1A
SLC8B1	GRAMD1A
NAV3	HEPH
REEP1	HEPH
EPB41L2	HEPH
APBA2	GMIP
TTC17	RBM41
ZNF302	RBM41
ITGAL	LAG3
MATK	LAG3
TRAF3IP3	LAG3
CD6	LAG3
CCDC88C	LAG3
WAS	LAG3
CD74	LAG3
RUNX3	LAG3
BIRC3	LAG3
DEF6	LAG3
SLAMF7	LAG3
BTN3A1	LAG3
SH2D2A	LAG3
LCP2	LAG3
DGKA	LAG3
ANKRD44	LAG3
CLEC2D	LAG3
DAPP1	LAG3
ACAP1	LAG3
SIDT1	LAG3
CST7	LAG3
P2RY10	LAG3
SP140	LAG3
PTPRC	LAG3
FYB1	LAG3
TRAF5	LAG3
SPAG9	DDX24
ZZEF1	DDX24
SLC23A2	DDX24
INPP4A	ZBTB25
MPHOSPH9	ZBTB25
STAG3	ZBTB25
CD79B	ARHGAP4
CD6	ARHGAP4
CCDC88C	ARHGAP4
RUNX3	ARHGAP4
BTN3A1	ARHGAP4
ADAM28	ARHGAP4
DGKA	ARHGAP4
ANKRD44	ARHGAP4
CLEC2D	ARHGAP4
DAPP1	ARHGAP4
FCGR2B	ARHGAP4
SIDT1	ARHGAP4
ARHGAP15	ARHGAP4
SP140	ARHGAP4
TRAF5	ARHGAP4
LAG3	ARHGAP4
TSPOAP1	ANKRD24
MYH7B	ANKRD24
RBM5	GPATCH2L
ANAPC4	GPATCH2L
ZNF506	GPATCH2L
LYPLA2	SLC9A1
SEC61A1	SLC9A1
ZRANB1	PAPOLA
UBE2D1	PAPOLA
SPPL2B	PCBP4
HMG20B	PCBP4
TLE2	PCBP4
VPS9D1	PCBP4
ITGAL	RGS1
CD6	RGS1
DAPP1	RGS1
CST7	RGS1
P2RY10	RGS1
SP140	RGS1
PTPRC	RGS1
FYB1	RGS1
SMARCA2	MRPS33
MGST2	MRPS33
CYB561	NDUFB2
STOML1	NDUFB2
RDH11	NDUFB2
MYDGF	NDUFB2
GSTP1	NDUFB2
BLVRB	NDUFB2
HMG20B	STRN4
KDM7A	IRAK3
MTHFD2	IRAK3
ARHGAP10	IRAK3
ITPKC	IRAK3
NDUFS1	MUL1
ALAS1	MUL1
AIFM2	MUL1
UNG	MUL1
CYB561	DNAJB11
HERPUD1	DNAJB11
ISOC2	DNAJB11
SEL1L	DNAJB11
ERO1B	DNAJB11
TEAD2	CHRD
UPF1	RAB11FIP3
RAB11FIP3	GNPTG
BAZ2A	PABPC4
GNA15	CD209
DBNDD1	CERS4
FUZ	CERS4
CCDC28A	CERS4
GNAS	CERS4
IGBP1	CERS4
APBA3	MCOLN1
MGST1	AARS1
DNAJB11	AARS1
TAF11	TNRC6A
CHFR	TNRC6A
NFX1	TNRC6A
FUS	TNRC6A
MAP3K14	PLEKHG2
PLAUR	PLEKHG2
SAMD4A	PLEKHG2
RELT	PLEKHG2
VMP1	PLEKHG2
SBNO2	PLEKHG2
BCL3	PLEKHG2
GRAMD1A	PLEKHG2
MAP3K14	PITPNM2
YBX3	PITPNM2
SBNO2	PITPNM2
TEAD2	PITPNM2
IL4R	PITPNM2
GRAMD1A	PITPNM2
CLDND1	OSBPL8
NISCH	DTX2
XYLT2	DTX2
TUBG2	DTX2
PPP2R5B	DTX2
PHRF1	DTX2
MAST2	DTX2
IYD	SLC26A4
MPPED2	SLC26A4
WSCD2	SLC26A4
SPRTN	DLD
PSMC4	DLD
POLR3B	DLD
AIFM2	DLD
ALDH18A1	DLD
UNG	DLD
SLC25A24	DLD
CROT	TXNL1
CDH1	TXNL1
SPA17	TXNL1
LNX1	TXNL1
HACD3	TXNL1
LPCAT2	TXNL1
PEBP1	TXNL1
LIMA1	RAPGEF4
CALCRL	RAPGEF4
FUCA2	FH
PSMB1	FH
ALDH18A1	FH
RDH11	FH
MUL1	FH
TSPOAP1	MYO15A
ANKRD10	ORC6
SPRTN	ZC3HC1
FAS	CD200
NFKB2	CD200
TIMP2	CCDC80
SEMA3C	CCDC80
EPB41L2	CCDC80
HEPH	CCDC80
BID	PPP2R3C
TDP1	HAUS4
MPHOSPH9	HAUS4
NDE1	HAUS4
CPOX	HAUS4
HOMER3	SLC22A17
HSF2	G2E3
RRN3	G2E3
ZZZ3	HECTD1
RCN1	HNRNPC
IPO5	HNRNPC
KDM5D	TBL1Y
DDX3Y	TBL1Y
ZFY	TBL1Y
TFPI	SEMA6A
FAM214A	TRPM7
TRAF1	CAPN3
GCLC	EZR
CROT	EZR
HMGB3	EZR
RETSAT	EZR
CAPG	EZR
ME1	EZR
LPCAT2	EZR
SLC7A8	EZR
SPAG7	MYL6
ITGA2B	TEKT2
GCLC	RFFL
GPRC5A	RFFL
GCLM	RFFL
CHPF2	RFFL
LPCAT2	RFFL
MCUB	UNC13D
ITGAL	UNC13D
MATK	UNC13D
TRAF3IP3	UNC13D
CD6	UNC13D
CCDC88C	UNC13D
BIRC3	UNC13D
DEF6	UNC13D
BTN3A1	UNC13D
TRAF1	UNC13D
TNK2	UNC13D
DGKA	UNC13D
CLEC2D	UNC13D
ACAP1	UNC13D
SP140	UNC13D
FYB1	UNC13D
TRAF5	UNC13D
LAT2	UNC13D
LAG3	UNC13D
CFH	DPYSL2
TGFBR3	DPYSL2
TEAD2	DPYSL2
MGLL	DPYSL2
ITGB5	DPYSL2
TRIT1	GPATCH2
DNM1L	GPATCH2
POLR2J	COMT
CCDC124	COMT
GRN	COMT
NCK2	COMT
IP6K2	HDAC6
NUCKS1	UPRT
HDHD5	AAAS
PTPN18	AAAS
SLC27A5	AAAS
ANAPC5	AAAS
EDC4	DHPS
EPN2	DHPS
SPATA20	HOOK2
BAIAP2L1	HOOK2
AKAP8L	HOOK2
KIAA0556	HOOK2
TLE2	HOOK2
MOK	HOOK2
MAPRE3	HOOK2
DZANK1	HOOK2
PSMA4	ARCN1
VSIG2	EPB41L4B
CCDC28A	EPB41L4B
ATP2C2	EPB41L4B
GSTO2	EPB41L4B
MPPED2	EPB41L4B
FGFR2	EPB41L4B
RPS6KA6	EPB41L4B
NEBL	EPB41L4B
SLC4A4	EPB41L4B
LRP2	EPB41L4B
LZTS3	EPB41L4B
CERS4	EPB41L4B
GCLM	TMEM38B
ARHGAP15	PTGS1
SPEN	NUP188
BAD	CRAT
MARK4	CRAT
ISOC2	NANS
RHOBTB2	TBC1D2
MVP	TBC1D2
ATP11A	TBC1D2
RBM6	WHRN
YPEL3	WHRN
KIZ	SEMA4G
PHTF2	BTAF1
DGKD	BTAF1
LRCH4	BTAF1
MAP2K3	CREM
ZC3H3	NUBP2
PNPLA6	NUBP2
PHRF1	NUBP2
ACSL4	HIVEP1
MAP4K4	HIVEP1
BRCA1	FKBP5
NDUFAF7	SRPK1
ATP6V1H	MRPS18A
ZFP64	TMEM14A
EIPR1	TMEM14A
TM7SF3	TMEM14A
EML1	TMEM14A
OXCT1	TMEM14A
C3orf18	TMEM14A
THOC1	EFHC1
DZANK1	EFHC1
HOOK2	EFHC1
PLOD1	HSP90AB1
DYNLL1	HSP90AB1
ITGA3	ITPR3
GTF2IRD1	ITPR3
SNX1	ITPR3
ARHGAP6	ITPR3
ATP11A	ITPR3
DGKD	ITPR3
RRAGD	DSP
ATP9A	DSP
RPS6KA6	DSP
SLC4A4	DSP
LRP2	DSP
APLP2	DSP
PEBP1	DSP
EPB41L4B	DSP
RBM7	HNRNPH3
CCNK	HNRNPH3
RNF19A	JAK2
CELF2	JAK2
FAR2	JAK2
MCM6	JAK2
MATK	IL12RB1
CD79B	IL12RB1
TRAF3IP3	IL12RB1
BTK	IL12RB1
TACC3	IL12RB1
CCDC88C	IL12RB1
WAS	IL12RB1
CD74	IL12RB1
RUNX3	IL12RB1
BIRC3	IL12RB1
SLAMF7	IL12RB1
BTN3A1	IL12RB1
POU2F2	IL12RB1
STAP1	IL12RB1
ADAM28	IL12RB1
LCP2	IL12RB1
TSPAN32	IL12RB1
DGKA	IL12RB1
ANKRD44	IL12RB1
CD84	IL12RB1
RASGRP2	IL12RB1
KCNAB2	IL12RB1
CLEC2D	IL12RB1
DAPP1	IL12RB1
FCGR2B	IL12RB1
STK10	IL12RB1
ACAP1	IL12RB1
SIDT1	IL12RB1
ATP2A3	IL12RB1
ARHGAP15	IL12RB1
ARHGEF1	IL12RB1
APBB1IP	IL12RB1
CST7	IL12RB1
P2RY10	IL12RB1
PTPRC	IL12RB1
FYB1	IL12RB1
TRAF5	IL12RB1
P2RX5	IL12RB1
SNX10	IL12RB1
LAT2	IL12RB1
SIRPG	IL12RB1
LAG3	IL12RB1
ARHGAP4	IL12RB1
RGS1	IL12RB1
TMSB10	ACOT7
MAP3K14	CDC7
GGCT	CDC7
CROT	SYDE2
GRHL2	SYDE2
LPCAT2	SYDE2
PRDM6	PCSK5
ABCC9	PCSK5
HEPH	PCSK5
DPYSL2	PCSK5
RHBDD2	TMED1
GRN	TMED1
MED29	TMED1
DGCR2	TMED1
APLP2	TMED1
PEBP1	TMED1
PAK3	ABLIM1
JADE1	ABLIM1
GNAS	ABLIM1
KIZ	ABLIM1
RRAGD	ERMP1
DSG2	ERMP1
PIGV	ERMP1
SLC9A7	ERMP1
RPS6KA6	ERMP1
SLC4A4	ERMP1
LRP2	ERMP1
DSP	ERMP1
TIMP2	NRP1
KITLG	NRP1
LIMA1	NRP1
ATP2B4	NRP1
HEPH	NRP1
LIMA1	PRTFDC1
FSCN1	TSPAN15
IFFO1	MAST3
TACC3	MAST3
INPP4A	MAST3
TDP1	MAST3
TRAF1	MAST3
ABCA7	MAST3
PACC1	MAST3
VASH1	MAST3
STK10	MAST3
ANO8	MAST3
ITGAE	MAST3
IP6K2	MZF1
LLGL2	MZF1
MOK	MZF1
NAT14	OCEL1
MSL3	MYO9B
JARID2	MYO9B
PKD1	MYO9B
PLEKHO1	MYO9B
RASSF1	MYO9B
RNF126	MYO9B
MKNK1	MYO9B
SLC8B1	MYO9B
FXYD5	MYO9B
GRAMD1A	MYO9B
IFFO1	KCNK6
STAB1	KCNK6
BTK	KCNK6
TACC3	KCNK6
WAS	KCNK6
TBXAS1	KCNK6
RASGRP2	KCNK6
VASH1	KCNK6
STK10	KCNK6
APBB1IP	KCNK6
SMAP2	KCNK6
LAT2	KCNK6
FXYD5	KCNK6
ARHGAP4	KCNK6
LYPLA2	PSMD8
ALAS1	PSMD8
SZRD1	PSMD8
PRKACA	PSMD8
ZC3H3	FBXL19
PPP1R3F	FBXL19
TMEM161A	FBXL19
SELENOO	FBXL19
STRN4	FBXL19
NUBP2	FBXL19
COASY	SETD1A
MBD3	SETD1A
ADGRL1	SETD1A
FBXL19	SETD1A
PIGQ	ATP5F1D
BICRA	ATP5F1D
BLVRB	ATP5F1D
TBL1Y	PRKY
MLF2	HNRNPM
PIGQ	MARCHF2
CAPN1	NDUFB7
EIPR1	NDUFB7
MPND	TECR
PHPT1	TECR
ROGDI	TECR
PAFAH1B3	TECR
DYNLL1	TECR
RHBDD2	TIMM13
CAPN1	TIMM13
SPAG7	TIMM13
ZC3H3	CDC34
TMEM161A	CDC34
PHRF1	CDC34
CNOT3	CDC34
ITGA3	CEP170B
RHBDF1	CEP170B
CLEC16A	CEP170B
TLE2	CEP170B
PTPN23	CEP170B
DGKD	CEP170B
CIC	CEP170B
ITPR3	CEP170B
PKD1	POLRMT
NISCH	POLRMT
RPL18	POLRMT
CIC	POLRMT
SLC8B1	POLRMT
ARHGAP33	IZUMO4
TSPOAP1	IZUMO4
MYH7B	IZUMO4
WHRN	IZUMO4
POLD1	RASSF7
LPAR2	RASSF7
YPEL3	RASSF7
WHRN	RASSF7
IZUMO4	RASSF7
MGLL	PALM
FKBP4	MKNK2
WHRN	MKNK2
HSP90AB1	MKNK2
TSPOAP1	ARVCF
CAMK2B	ARVCF
TRO	ARVCF
ROGDI	ARVCF
RAPGEF3	ARVCF
DNM2	TRMT2A
PCBP4	ZDHHC8
DTX2	ZDHHC8
CDC34	ZDHHC8
EDC4	MED15
HDAC7	MED15
SELENOO	LZTR1
VPS9D1	LZTR1
PCBP4	LZTR1
POLR2E	SMARCB1
AP2B1	BCL2L13
PARP3	CABIN1
BCL7C	CABIN1
STXBP2	TBC1D10A
EHD2	SUSD2
OSBPL5	GGT5
EHD2	GGT5
HYAL2	GGT5
NCDN	RNF215
PNPLA6	RNF215
HDHD5	RNF215
PTPN18	RNF215
CAD	RNF215
FBXL19	RNF215
ALKBH5	SPECC1L
ZNF446	PPIL2
TRIP6	PPIL2
PPP1R13B	PPIL2
SLC23A2	PPIL2
TRAM2	PPM1F
MCUB	CYTH4
CD79B	CYTH4
CD6	CYTH4
RUNX3	CYTH4
SLAMF7	CYTH4
DGKA	CYTH4
DAPP1	CYTH4
ACAP1	CYTH4
SIDT1	CYTH4
SP140	CYTH4
P2RX5	CYTH4
SNX10	CYTH4
SIRPG	CYTH4
IL12RB1	CYTH4
KCNK6	CYTH4
KCNK6	MFNG
KIF26A	CARD10
TEAD2	CARD10
MGLL	CARD10
ITGB5	CARD10
CHRD	CARD10
SEMA6A	CARD10
DPYSL2	CARD10
PALM	CARD10
BAD	SLC25A1
JARID2	GRK3
RNF19A	GRK3
TUBG2	GGA1
LLGL2	GGA1
CDC34	GGA1
CDH1	HIRA
PRSS8	HIRA
SLC4A4	HIRA
LPCAT2	HIRA
CD79B	SH3BP1
TRAF3IP3	SH3BP1
CD6	SH3BP1
TACC3	SH3BP1
RUNX3	SH3BP1
KCNAB2	SH3BP1
ACAP1	SH3BP1
SIDT1	SH3BP1
ARHGEF1	SH3BP1
FXYD5	SH3BP1
LAG3	SH3BP1
IL12RB1	SH3BP1
MTMR11	LGALS1
PDZD4	LGALS1
HSD3B7	LGALS1
LAS1L	HPS4
ANKRD13A	HPS4
ZNF302	HPS4
KDM4A	SRRD
SLC27A5	PATZ1
RIPOR1	TRIOBP
IDH3G	TRIOBP
CIC	TRIOBP
CCDC28A	EIF3L
VIM	EIF3L
PAF1	SNU13
PSMC4	MICALL1
PHF23	MICALL1
ADGRL1	MICALL1
KEAP1	MICALL1
MUL1	MICALL1
DVL2	PICK1
CRAMP1	PICK1
CLCN6	PICK1
METTL22	PICK1
GRIPAP1	PICK1
PTPN23	PICK1
STXBP2	PICK1
MOK	PICK1
MAPRE3	PICK1
TRIP6	PICK1
HOOK2	PICK1
MZF1	PICK1
METTL22	DDX17
NOA1	HSCB
SEPHS1	CBY1
GDE1	TOMM22
NEDD4L	FBXO7
KIZ	FBXO7
CLEC16A	GTPBP1
METTL22	GTPBP1
PTPN23	GTPBP1
CIC	GTPBP1
PXN	GTPBP1
PABPC4	GTPBP1
CROT	RAB36
CDH1	RAB36
LNX1	RAB36
SLC4A4	RAB36
LPCAT2	RAB36
TXNL1	RAB36
HIRA	RAB36
PLPP1	TIMP3
STXBP2	PPP6R2
PPP1R13B	SBF1
PPIL2	SBF1
OSBPL5	SUN2
CELF2	SUN2
TGFBR3	SUN2
IRAK3	SUN2
GGT5	SUN2
NFIX	CYB5R3
SPATA20	LMF2
ZC3H3	LMF2
CIC	LMF2
CDC34	LMF2
AIFM2	RHBDD3
NFIX	TTLL1
PLEKHB1	TTLL1
HHAT	TTLL1
ZMYND12	TTLL1
EML1	TTLL1
EVC	TTLL1
FMO4	TTLL1
EPB41L1	TTLL1
B4GALT7	AP1B1
PKM	AP1B1
JMJD4	AP1B1
SLC9A1	AP1B1
RHBDD3	AP1B1
RNH1	TOM1
ZBTB25	CHKB
ORC6	CHKB
DDTL	CHKB
UNKL	MCM5
STK10	MCM5
ARHGEF1	MCM5
GMIP	MCM5
XYLT2	ARSA
HMG20B	ARSA
ZDHHC8	ARSA
REX1BD	TSPO
CYB5R3	TSPO
MARK4	RPL3
LARS2	ZMAT5
MRPS33	ZMAT5
MCAT	ZMAT5
MAP4K3	RBFOX2
IFT88	RBFOX2
SLC46A1	SYNGR1
NCAPH2	ASCC2
STRADB	MTMR3
RPL26L1	TXN2
ATP6V1H	TXN2
SMARCB1	TXN2
NFIX	FOXRED2
CC2D2A	FOXRED2
C3orf18	FOXRED2
MATK	GRAP2
TRAF3IP3	GRAP2
CD6	GRAP2
CCDC88C	GRAP2
WAS	GRAP2
CD74	GRAP2
RUNX3	GRAP2
BIRC3	GRAP2
DEF6	GRAP2
SLAMF7	GRAP2
BTN3A1	GRAP2
LCP2	GRAP2
TSPAN32	GRAP2
DGKA	GRAP2
ANKRD44	GRAP2
CLEC2D	GRAP2
DAPP1	GRAP2
SIDT1	GRAP2
ARHGAP15	GRAP2
CST7	GRAP2
P2RY10	GRAP2
SP140	GRAP2
PTPRC	GRAP2
FYB1	GRAP2
TRAF5	GRAP2
SIRPG	GRAP2
LAG3	GRAP2
UNC13D	GRAP2
IL12RB1	GRAP2
SH3BP1	GRAP2
CSDE1	EIF3D
SCMH1	EIF3D
HSCB	EIF3D
KDM2B	TNRC6B
PKD1	SGSM3
TUBG2	SGSM3
TMEM161A	SGSM3
TLE2	SGSM3
LLGL2	SGSM3
SNRPA	SGSM3
PCBP4	SGSM3
CDC34	SGSM3
RASSF7	SGSM3
SBF1	IFT27
NFIX	KIAA0930
IFFO1	KIAA0930
ADGRA2	KIAA0930
PDZD4	KIAA0930
RASSF1	KIAA0930
NDE1	KIAA0930
GLI2	KIAA0930
MGLL	KIAA0930
SLC25A43	KIAA0930
EPB41L2	KIAA0930
KIF3C	KIAA0930
FXYD5	KIAA0930
HSD3B7	KIAA0930
PALM	KIAA0930
LGALS1	KIAA0930
MCUB	NCF4
IFFO1	NCF4
CD6	NCF4
CCDC88C	NCF4
RUNX3	NCF4
POU2F2	NCF4
DGKA	NCF4
RASGRP2	NCF4
DAPP1	NCF4
IL12RB1	NCF4
KCNK6	NCF4
MCUB	CSF2RB
BIRC3	CSF2RB
ARNTL2	CSF2RB
FCGR2B	CSF2RB
KIF3C	KCTD17
CARD10	KCTD17
PIK3CB	ST13
RPL3	ST13
MATK	IL2RB
CCDC88C	IL2RB
WAS	IL2RB
CD74	IL2RB
BIRC3	IL2RB
BTN3A1	IL2RB
POU2F2	IL2RB
STAP1	IL2RB
ADAM28	IL2RB
LCP2	IL2RB
TSPAN32	IL2RB
DGKA	IL2RB
ANKRD44	IL2RB
CD84	IL2RB
CLEC2D	IL2RB
ACAP1	IL2RB
SIDT1	IL2RB
ARHGAP15	IL2RB
CST7	IL2RB
P2RY10	IL2RB
FYB1	IL2RB
TRAF5	IL2RB
SIRPG	IL2RB
LAG3	IL2RB
ARHGAP4	IL2RB
IL12RB1	IL2RB
CYTH4	IL2RB
SH3BP1	IL2RB
GRAP2	IL2RB
LYPLA2	RBX1
ARHGAP33	CHADL
TSPOAP1	CHADL
PLEKHB1	CHADL
HHAT	CHADL
ZMYND12	CHADL
EVC	CHADL
EPB41L1	CHADL
TTLL1	CHADL
WHRN	RANGAP1
MKNK2	RANGAP1
ARHGAP44	ZC3H7B
GNAS	ZC3H7B
LZTS3	ZC3H7B
ABLIM1	ZC3H7B
RANGAP1	ZC3H7B
PKM	ACO2
HSD17B10	ACO2
MED29	POLR3H
DGCR2	POLR3H
TMED1	POLR3H
MICALL1	POLR3H
TXN2	POLR3H
PRICKLE3	TRMU
CHFR	TRMU
BAZ2A	TRMU
STXBP2	TRMU
REXO1	TRMU
RBM6	HDAC10
TRAF1	HDAC10
STAG3	HDAC10
ROGDI	HDAC10
MYH7B	HDAC10
ITGAE	HDAC10
MAST3	HDAC10
IZUMO4	HDAC10
GCLC	ABHD4
MGST1	ABHD4
GCLM	ABHD4
CHPF2	ABHD4
ATP6V0A1	ABHD4
AIFM2	ABHD4
ARHGEF5	ABHD4
ME1	ABHD4
ELOVL1	ABHD4
GSTP1	ABHD4
FTL	ABHD4
PIR	ABHD4
EZR	ABHD4
RFFL	ABHD4
SEC61A2	KHNYN
POLB	FKBP3
HOOK2	SDR39U1
DBF4	VCPKMT
TRMU	VCPKMT
ABLIM1	CDKL1
MSL3	NIN
FYN	NIN
RNF19A	NIN
ANKRD44	NIN
SP100	NIN
ATP2B1	NIN
MGAT4A	NIN
NDE1	NIN
CPOX	NIN
ITGAE	NIN
TEAD2	PYGL
SOAT1	GNPNAT1
MSL3	DDHD1
MRE11	DDHD1
RNF19A	DDHD1
INPP4A	DDHD1
NFE2L3	DDHD1
RALA	CNIH1
